listing_type,city,city_score,has_city,budget,budget_normalized,has_budget,has_email,has_phone,has_address,profile_complete,docs_uploaded,docs_score,is_long_term,has_move_in_date,is_business_hour,fifo_position,fifo_score,converted
Buy,Sfax,0.85,1,379255.0,0.25283666666666665,1,1,0,1,70,4,0.8,,1,0,4345,0.131,0
Rent,Tunis,1.0,1,1300.0,0.26,1,1,1,1,100,0,0.0,1.0,1,0,4346,0.131,0
Buy,Nabeul,0.78,1,657111.0,0.438074,1,1,0,1,70,0,0.0,,1,0,4347,0.131,0
Buy,Bizerte,0.75,1,833667.0,0.555778,1,1,1,1,100,1,0.2,,0,0,4348,0.13,0
Rent,Hammamet,0.82,1,1491.0,0.2982,1,1,1,1,100,4,0.8,,0,0,4349,0.13,1
Rent,Ben Arous,0.83,1,4947.0,0.9894,1,1,1,0,60,1,0.2,0.0,1,0,4350,0.13,0
Rent,Hammamet,0.82,1,671.0,0.1342,1,1,1,1,100,0,0.0,,0,0,4351,0.13,0
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,,0,1,4352,0.13,1
Rent,Ben Arous,0.83,1,1853.0,0.3706,1,1,1,1,100,5,1.0,0.0,1,1,4353,0.129,1
Rent,Non précisée,0.2,0,2593.0,0.5186,1,1,1,1,100,2,0.4,,0,1,4354,0.129,0
Rent,Sfax,0.85,1,3425.0,0.685,1,1,1,1,100,0,0.0,1.0,1,1,4355,0.129,1
Rent,Hammamet,0.82,1,2264.0,0.4528,1,1,1,0,60,0,0.0,,0,0,4356,0.129,0
Buy,Monastir,0.8,1,1151327.0,0.7675513333333334,1,1,1,1,100,3,0.6,,0,0,4357,0.129,1
Rent,Tunis,1.0,1,1557.0,0.3114,1,1,1,0,60,2,0.4,,0,1,4358,0.128,1
Rent,Hammamet,0.82,1,2783.0,0.5566,1,1,1,1,100,3,0.6,,0,0,4359,0.128,1
Rent,Nabeul,0.78,1,4447.0,0.8894,1,1,1,1,100,4,0.8,,0,0,4360,0.128,1
Rent,Monastir,0.8,1,4844.0,0.9688,1,1,1,0,60,1,0.2,0.0,1,1,4361,0.128,1
Buy,Sfax,0.85,1,1268002.0,0.8453346666666667,1,1,1,1,100,5,1.0,,1,1,4362,0.128,1
Buy,Ariana,0.88,1,880836.0,0.587224,1,1,0,1,70,5,1.0,,1,0,4363,0.127,1
Rent,Monastir,0.8,1,4620.0,0.924,1,1,1,1,100,5,1.0,,0,1,4364,0.127,1
Rent,Tunis,1.0,1,,,0,1,1,1,100,4,0.8,1.0,1,0,4365,0.127,1
Rent,Ben Arous,0.83,1,,,0,1,1,0,60,5,1.0,,0,1,4366,0.127,1
Buy,Hammamet,0.82,1,207451.0,0.13830066666666666,1,1,1,0,60,2,0.4,,0,0,4367,0.127,0
Rent,Ben Arous,0.83,1,2077.0,0.4154,1,1,1,1,100,2,0.4,0.0,1,1,4368,0.126,1
Rent,Non précisée,0.2,0,4647.0,0.9294,1,1,1,0,60,2,0.4,1.0,1,0,4369,0.126,1
Rent,Hammamet,0.82,1,2907.0,0.5814,1,1,1,1,100,5,1.0,0.0,1,0,4370,0.126,1
Buy,Monastir,0.8,1,,,0,1,1,1,100,3,0.6,,1,1,4371,0.126,0
Rent,Tunis,1.0,1,4203.0,0.8406,1,1,1,1,100,4,0.8,1.0,1,0,4372,0.126,1
Buy,La Marsa,0.95,1,1397242.0,0.9314946666666667,1,1,1,1,100,3,0.6,,0,1,4373,0.125,1
Rent,Tunis,1.0,1,957.0,0.1914,1,1,1,1,100,5,1.0,,0,0,4374,0.125,1
Rent,Monastir,0.8,1,2624.0,0.5248,1,1,1,0,60,3,0.6,0.0,1,0,4375,0.125,1
Rent,La Marsa,0.95,1,2557.0,0.5114,1,1,1,0,60,0,0.0,1.0,1,1,4376,0.125,1
Buy,Non précisée,0.2,0,787897.0,0.5252646666666667,1,1,1,1,100,1,0.2,,0,1,4377,0.125,0
Buy,La Marsa,0.95,1,890902.0,0.5939346666666667,1,1,0,0,30,3,0.6,,1,1,4378,0.124,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,3,0.6,0.0,1,1,4379,0.124,1
Rent,Sousse,0.9,1,4905.0,0.981,1,1,1,0,60,1,0.2,0.0,1,1,4380,0.124,1
Buy,Sousse,0.9,1,930853.0,0.6205686666666667,1,1,1,1,100,0,0.0,,0,1,4381,0.124,1
Buy,Monastir,0.8,1,969167.0,0.6461113333333334,1,1,1,1,100,5,1.0,,1,0,4382,0.124,1
Buy,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,,1,0,4383,0.123,1
Rent,Unknown,0.3,0,3766.0,0.7532,1,1,1,0,60,3,0.6,1.0,1,0,4384,0.123,1
Buy,Nabeul,0.78,1,1092782.0,0.7285213333333334,1,1,1,1,100,2,0.4,,0,0,4385,0.123,1
Buy,Non précisée,0.2,0,1265556.0,0.843704,1,1,1,1,100,2,0.4,,0,1,4386,0.123,1
Buy,Tunis,1.0,1,361733.0,0.24115533333333333,1,1,1,1,100,3,0.6,,1,0,4387,0.123,0
Rent,Sfax,0.85,1,597.0,0.1194,1,1,1,0,60,4,0.8,,0,1,4388,0.122,0
Rent,Unknown,0.3,0,2946.0,0.5892,1,1,1,1,100,1,0.2,,0,0,4389,0.122,0
Rent,Ariana,0.88,1,3577.0,0.7154,1,1,1,1,100,2,0.4,1.0,1,0,4390,0.122,1
Buy,Unknown,0.3,0,323748.0,0.215832,1,1,1,1,100,3,0.6,,1,0,4391,0.122,0
Buy,La Marsa,0.95,1,465854.0,0.3105693333333333,1,1,1,1,100,3,0.6,,1,0,4392,0.122,1
Buy,Non précisée,0.2,0,1365329.0,0.9102193333333334,1,1,1,1,100,0,0.0,,1,1,4393,0.121,0
Buy,Monastir,0.8,1,580217.0,0.38681133333333334,1,0,1,0,30,0,0.0,,1,0,4394,0.121,0
Buy,La Marsa,0.95,1,589461.0,0.392974,1,1,1,1,100,5,1.0,,1,0,4395,0.121,1
Rent,Unknown,0.3,0,3217.0,0.6434,1,1,1,0,60,3,0.6,1.0,1,1,4396,0.121,1
Buy,Sfax,0.85,1,81192.0,0.054128,1,1,1,1,100,2,0.4,,0,1,4397,0.121,0
Rent,Nabeul,0.78,1,4895.0,0.979,1,1,1,1,100,1,0.2,,0,0,4398,0.12,1
Buy,Unknown,0.3,0,727689.0,0.485126,1,1,1,1,100,1,0.2,,1,0,4399,0.12,0
Buy,Hammamet,0.82,1,624157.0,0.4161046666666667,1,1,0,1,70,5,1.0,,1,0,4400,0.12,1
Rent,La Marsa,0.95,1,2715.0,0.543,1,1,1,1,100,5,1.0,1.0,1,1,4401,0.12,1
Rent,Unknown,0.3,0,3810.0,0.762,1,1,1,1,100,5,1.0,,0,0,4402,0.12,1
Buy,Bizerte,0.75,1,1040795.0,0.6938633333333334,1,1,1,1,100,3,0.6,,1,0,4403,0.119,1
Rent,Sousse,0.9,1,4477.0,0.8954,1,1,1,0,60,0,0.0,1.0,1,0,4404,0.119,1
Buy,Tunis,1.0,1,,,0,1,1,1,100,1,0.2,,1,0,4405,0.119,0
Buy,Sfax,0.85,1,594574.0,0.39638266666666666,1,1,1,0,60,2,0.4,,1,0,4406,0.119,0
Rent,Tunis,1.0,1,1774.0,0.3548,1,1,1,0,60,5,1.0,1.0,1,1,4407,0.119,1
Buy,Nabeul,0.78,1,1158956.0,0.7726373333333333,1,1,1,1,100,2,0.4,,1,1,4408,0.118,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,2,0.4,,0,1,4409,0.118,0
Buy,Ariana,0.88,1,919068.0,0.612712,1,1,1,1,100,1,0.2,,1,0,4410,0.118,1
Rent,Monastir,0.8,1,3984.0,0.7968,1,1,1,1,100,2,0.4,1.0,1,0,4411,0.118,1
Buy,Sousse,0.9,1,203772.0,0.135848,1,1,1,0,60,2,0.4,,1,0,4412,0.118,0
Buy,Nabeul,0.78,1,1089738.0,0.726492,1,1,1,1,100,3,0.6,,1,1,4413,0.117,1
Buy,La Marsa,0.95,1,,,0,1,1,1,100,5,1.0,,1,0,4414,0.117,1
Rent,Sousse,0.9,1,2080.0,0.416,1,1,1,1,100,5,1.0,1.0,1,0,4415,0.117,1
Buy,Hammamet,0.82,1,370701.0,0.247134,1,0,1,1,70,0,0.0,,0,1,4416,0.117,0
Buy,La Marsa,0.95,1,1393831.0,0.9292206666666667,1,1,1,1,100,3,0.6,,1,0,4417,0.117,1
Buy,Ben Arous,0.83,1,961544.0,0.6410293333333333,1,1,1,1,100,0,0.0,,1,1,4418,0.116,0
Rent,Bizerte,0.75,1,4767.0,0.9534,1,1,1,1,100,3,0.6,1.0,1,0,4419,0.116,1
Buy,Hammamet,0.82,1,1318136.0,0.8787573333333333,1,0,1,1,70,0,0.0,,1,0,4420,0.116,0
Rent,Sousse,0.9,1,2627.0,0.5254,1,1,1,1,100,3,0.6,0.0,1,1,4421,0.116,1
Buy,Monastir,0.8,1,198220.0,0.13214666666666666,1,1,1,1,100,1,0.2,,0,0,4422,0.116,0
Buy,Unknown,0.3,0,1088307.0,0.725538,1,1,1,0,60,3,0.6,,1,1,4423,0.115,1
Rent,Nabeul,0.78,1,1467.0,0.2934,1,1,0,0,30,0,0.0,,0,1,4424,0.115,0
Rent,Bizerte,0.75,1,4912.0,0.9824,1,1,1,1,100,3,0.6,,0,0,4425,0.115,1
Rent,Sfax,0.85,1,2967.0,0.5934,1,1,1,0,60,5,1.0,0.0,1,0,4426,0.115,1
Buy,Nabeul,0.78,1,1090065.0,0.72671,1,1,1,1,100,1,0.2,,1,1,4427,0.115,1
Buy,Non précisée,0.2,0,1094254.0,0.7295026666666666,1,1,1,1,100,1,0.2,,0,1,4428,0.114,0
Rent,Nabeul,0.78,1,928.0,0.1856,1,1,1,1,100,1,0.2,0.0,1,0,4429,0.114,0
Buy,La Marsa,0.95,1,1313726.0,0.8758173333333333,1,1,0,1,70,2,0.4,,0,0,4430,0.114,1
Rent,Sfax,0.85,1,4924.0,0.9848,1,1,1,1,100,4,0.8,1.0,1,0,4431,0.114,1
Rent,Sousse,0.9,1,1958.0,0.3916,1,1,0,1,70,5,1.0,1.0,1,1,4432,0.114,1
Buy,Nabeul,0.78,1,529237.0,0.3528246666666667,1,1,1,1,100,5,1.0,,1,1,4433,0.113,1
Buy,Ariana,0.88,1,235961.0,0.15730733333333333,1,1,1,0,60,1,0.2,,0,1,4434,0.113,0
Rent,La Marsa,0.95,1,,,0,0,1,0,30,2,0.4,0.0,1,1,4435,0.113,0
Buy,Ben Arous,0.83,1,893943.0,0.595962,1,1,1,1,100,0,0.0,,1,0,4436,0.113,0
Rent,Monastir,0.8,1,312.0,0.0624,1,1,0,0,30,5,1.0,1.0,1,0,4437,0.113,1
Rent,La Marsa,0.95,1,3534.0,0.7068,1,1,1,0,60,1,0.2,1.0,1,1,4438,0.112,1
Buy,Tunis,1.0,1,958529.0,0.6390193333333334,1,1,1,1,100,5,1.0,,0,0,4439,0.112,1
Buy,Ben Arous,0.83,1,943858.0,0.6292386666666666,1,1,1,1,100,3,0.6,,1,1,4440,0.112,1
Buy,Hammamet,0.82,1,751318.0,0.5008786666666667,1,1,1,1,100,0,0.0,,1,1,4441,0.112,0
Buy,Ariana,0.88,1,1079158.0,0.7194386666666667,1,1,0,1,70,3,0.6,,0,0,4442,0.112,1
Buy,Ben Arous,0.83,1,842370.0,0.56158,1,1,1,1,100,0,0.0,,1,0,4443,0.111,0
Rent,Ben Arous,0.83,1,,,0,1,1,0,60,4,0.8,,0,0,4444,0.111,1
Buy,La Marsa,0.95,1,1254016.0,0.8360106666666667,1,1,1,1,100,3,0.6,,1,0,4445,0.111,1
Rent,Hammamet,0.82,1,4950.0,0.99,1,1,1,0,60,3,0.6,,0,1,4446,0.111,1
Buy,Sousse,0.9,1,,,0,1,1,0,60,5,1.0,,1,1,4447,0.111,1
Rent,Non précisée,0.2,0,4913.0,0.9826,1,1,1,0,60,1,0.2,1.0,1,1,4448,0.11,1
Rent,Ariana,0.88,1,1749.0,0.3498,1,1,1,1,100,5,1.0,,0,0,4449,0.11,1
Rent,Sfax,0.85,1,2408.0,0.4816,1,1,1,1,100,0,0.0,,0,0,4450,0.11,1
Buy,Hammamet,0.82,1,367482.0,0.244988,1,1,0,1,70,3,0.6,,1,0,4451,0.11,0
Buy,Bizerte,0.75,1,,,0,1,1,1,100,3,0.6,,1,0,4452,0.11,0
Buy,Unknown,0.3,0,217203.0,0.144802,1,1,1,1,100,5,1.0,,1,0,4453,0.109,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,4,0.8,,0,0,4454,0.109,0
Buy,Unknown,0.3,0,181564.0,0.12104266666666667,1,1,1,0,60,1,0.2,,1,1,4455,0.109,0
Buy,Tunis,1.0,1,972952.0,0.6486346666666667,1,1,1,1,100,2,0.4,,1,0,4456,0.109,1
Rent,Unknown,0.3,0,831.0,0.1662,1,1,1,1,100,2,0.4,1.0,1,1,4457,0.109,0
Buy,Non précisée,0.2,0,202346.0,0.13489733333333334,1,1,1,1,100,4,0.8,,1,0,4458,0.108,0
Rent,Unknown,0.3,0,,,0,1,1,0,60,2,0.4,0.0,1,0,4459,0.108,0
Rent,Non précisée,0.2,0,1142.0,0.2284,1,1,1,0,60,4,0.8,,0,0,4460,0.108,0
Rent,La Marsa,0.95,1,,,0,1,1,1,100,2,0.4,0.0,1,0,4461,0.108,1
Buy,Bizerte,0.75,1,1055835.0,0.70389,1,1,1,1,100,2,0.4,,1,0,4462,0.108,1
Rent,Tunis,1.0,1,,,0,1,0,0,30,4,0.8,0.0,1,1,4463,0.107,1
Rent,Sousse,0.9,1,2840.0,0.568,1,1,1,1,100,2,0.4,0.0,1,1,4464,0.107,1
Rent,Ariana,0.88,1,1783.0,0.3566,1,1,0,1,70,0,0.0,,0,1,4465,0.107,0
Buy,Monastir,0.8,1,1356029.0,0.9040193333333333,1,1,1,1,100,3,0.6,,1,1,4466,0.107,1
Buy,Ariana,0.88,1,691610.0,0.46107333333333334,1,1,1,1,100,1,0.2,,1,0,4467,0.107,0
Rent,Non précisée,0.2,0,1926.0,0.3852,1,1,1,1,100,0,0.0,,0,0,4468,0.106,0
Buy,Sfax,0.85,1,,,0,1,1,1,100,2,0.4,,1,0,4469,0.106,0
Rent,Sfax,0.85,1,4770.0,0.954,1,1,1,1,100,1,0.2,,0,0,4470,0.106,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,3,0.6,0.0,1,1,4471,0.106,1
Buy,Unknown,0.3,0,512139.0,0.341426,1,1,1,1,100,0,0.0,,1,1,4472,0.106,0
Rent,Non précisée,0.2,0,3842.0,0.7684,1,1,1,1,100,3,0.6,,0,0,4473,0.105,1
Rent,Tunis,1.0,1,,,0,1,1,1,100,2,0.4,0.0,1,1,4474,0.105,1
Buy,Ben Arous,0.83,1,137382.0,0.091588,1,1,1,0,60,3,0.6,,0,0,4475,0.105,0
Rent,Ariana,0.88,1,1772.0,0.3544,1,1,1,1,100,0,0.0,1.0,1,0,4476,0.105,1
Rent,Ariana,0.88,1,2082.0,0.4164,1,1,1,1,100,4,0.8,,0,0,4477,0.105,1
Buy,Hammamet,0.82,1,,,0,1,1,0,60,3,0.6,,1,1,4478,0.104,1
Buy,Sfax,0.85,1,,,0,1,1,1,100,5,1.0,,0,0,4479,0.104,1
Rent,Sfax,0.85,1,2639.0,0.5278,1,1,1,1,100,3,0.6,1.0,1,0,4480,0.104,1
Rent,Monastir,0.8,1,1035.0,0.207,1,1,1,1,100,4,0.8,1.0,1,0,4481,0.104,1
Rent,Monastir,0.8,1,4720.0,0.944,1,1,1,1,100,1,0.2,1.0,1,0,4482,0.104,1
Rent,Nabeul,0.78,1,3279.0,0.6558,1,1,1,1,100,3,0.6,,0,1,4483,0.103,1
Rent,Sfax,0.85,1,2984.0,0.5968,1,1,1,0,60,0,0.0,1.0,1,0,4484,0.103,0
Rent,Hammamet,0.82,1,2502.0,0.5004,1,1,1,1,100,5,1.0,0.0,1,0,4485,0.103,1
Rent,Sfax,0.85,1,3380.0,0.676,1,0,1,1,70,5,1.0,,0,0,4486,0.103,1
Rent,Nabeul,0.78,1,,,0,1,1,1,100,4,0.8,1.0,1,0,4487,0.103,1
Rent,Sousse,0.9,1,4529.0,0.9058,1,1,1,1,100,1,0.2,0.0,1,1,4488,0.102,1
Buy,Tunis,1.0,1,1415095.0,0.9433966666666667,1,1,0,1,70,2,0.4,,1,0,4489,0.102,1
Rent,Sousse,0.9,1,583.0,0.1166,1,1,1,1,100,1,0.2,,0,0,4490,0.102,0
Buy,Unknown,0.3,0,1200136.0,0.8000906666666666,1,1,1,1,100,3,0.6,,1,1,4491,0.102,1
Buy,Sfax,0.85,1,57603.0,0.038402,1,1,1,1,100,1,0.2,,1,0,4492,0.102,0
Buy,Hammamet,0.82,1,1114500.0,0.743,1,1,1,1,100,2,0.4,,0,1,4493,0.101,1
Buy,La Marsa,0.95,1,,,0,1,1,1,100,5,1.0,,1,1,4494,0.101,1
Rent,Monastir,0.8,1,2132.0,0.4264,1,1,0,1,70,5,1.0,0.0,1,1,4495,0.101,1
Buy,Ariana,0.88,1,554765.0,0.36984333333333336,1,0,1,1,70,3,0.6,,1,1,4496,0.101,1
Rent,Sousse,0.9,1,,,0,1,1,0,60,4,0.8,1.0,1,1,4497,0.101,1
Buy,Ben Arous,0.83,1,,,0,1,1,0,60,1,0.2,,1,1,4498,0.1,0
Rent,Bizerte,0.75,1,2079.0,0.4158,1,1,1,0,60,0,0.0,0.0,1,0,4499,0.1,0
Rent,Sousse,0.9,1,1451.0,0.2902,1,1,1,1,100,0,0.0,1.0,1,0,4500,0.1,0
Buy,Tunis,1.0,1,100973.0,0.06731533333333334,1,1,1,1,100,3,0.6,,0,1,4501,0.1,0
Buy,Ariana,0.88,1,265843.0,0.17722866666666667,1,0,1,0,30,0,0.0,,0,0,4502,0.1,0
Rent,Ben Arous,0.83,1,1781.0,0.3562,1,1,0,1,70,5,1.0,,0,0,4503,0.099,1
Buy,Sfax,0.85,1,991165.0,0.6607766666666667,1,1,1,1,100,5,1.0,,1,0,4504,0.099,1
Rent,Tunis,1.0,1,,,0,1,1,1,100,0,0.0,0.0,1,1,4505,0.099,0
Buy,La Marsa,0.95,1,1079549.0,0.7196993333333334,1,1,1,1,100,0,0.0,,1,1,4506,0.099,1
Buy,Hammamet,0.82,1,479281.0,0.3195206666666667,1,1,1,1,100,1,0.2,,1,1,4507,0.099,0
Buy,Sfax,0.85,1,443202.0,0.295468,1,1,1,0,60,2,0.4,,1,1,4508,0.098,0
Rent,Hammamet,0.82,1,4275.0,0.855,1,1,1,1,100,0,0.0,1.0,1,0,4509,0.098,1
Buy,Monastir,0.8,1,111484.0,0.07432266666666666,1,1,1,0,60,4,0.8,,1,0,4510,0.098,0
Rent,Tunis,1.0,1,1064.0,0.2128,1,1,1,1,100,5,1.0,0.0,1,0,4511,0.098,1
Buy,Monastir,0.8,1,522462.0,0.348308,1,1,1,1,100,3,0.6,,0,0,4512,0.098,1
Buy,Ben Arous,0.83,1,1107741.0,0.738494,1,0,0,1,40,2,0.4,,0,0,4513,0.097,0
Rent,La Marsa,0.95,1,1057.0,0.2114,1,1,1,1,100,0,0.0,,0,1,4514,0.097,0
Buy,Tunis,1.0,1,586187.0,0.3907913333333333,1,1,1,1,100,2,0.4,,1,0,4515,0.097,0
Rent,Hammamet,0.82,1,2655.0,0.531,1,1,0,1,70,5,1.0,0.0,1,0,4516,0.097,1
Buy,Tunis,1.0,1,,,0,1,1,1,100,4,0.8,,0,0,4517,0.097,1
Buy,Ben Arous,0.83,1,,,0,1,1,1,100,2,0.4,,0,0,4518,0.096,0
Buy,Hammamet,0.82,1,1017787.0,0.6785246666666667,1,1,1,0,60,3,0.6,,0,1,4519,0.096,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,1,0.2,,1,0,4520,0.096,0
Rent,Nabeul,0.78,1,4871.0,0.9742,1,1,1,1,100,1,0.2,,0,0,4521,0.096,1
Rent,Ariana,0.88,1,958.0,0.1916,1,1,1,1,100,5,1.0,0.0,1,1,4522,0.096,1
Rent,Sfax,0.85,1,1468.0,0.2936,1,1,1,1,100,0,0.0,1.0,1,1,4523,0.095,1
Rent,Nabeul,0.78,1,2729.0,0.5458,1,1,1,0,60,4,0.8,0.0,1,0,4524,0.095,1
Buy,Hammamet,0.82,1,784195.0,0.5227966666666667,1,1,1,1,100,2,0.4,,0,1,4525,0.095,1
Buy,Ben Arous,0.83,1,915769.0,0.6105126666666667,1,1,0,1,70,0,0.0,,1,0,4526,0.095,0
Rent,Nabeul,0.78,1,,,0,1,1,1,100,2,0.4,0.0,1,0,4527,0.095,0
Rent,Tunis,1.0,1,1220.0,0.244,1,1,1,0,60,1,0.2,0.0,1,0,4528,0.094,0
Buy,Monastir,0.8,1,245677.0,0.16378466666666666,1,1,1,0,60,0,0.0,,1,1,4529,0.094,0
Rent,Sfax,0.85,1,2478.0,0.4956,1,1,0,1,70,3,0.6,0.0,1,1,4530,0.094,1
Rent,Ariana,0.88,1,1230.0,0.246,1,1,1,1,100,4,0.8,1.0,1,0,4531,0.094,1
Buy,Ariana,0.88,1,1276923.0,0.851282,1,1,1,1,100,0,0.0,,0,0,4532,0.094,1
Rent,Bizerte,0.75,1,3648.0,0.7296,1,1,1,1,100,3,0.6,0.0,1,0,4533,0.093,1
Rent,Tunis,1.0,1,3191.0,0.6382,1,1,1,1,100,2,0.4,,0,1,4534,0.093,1
Buy,Nabeul,0.78,1,82744.0,0.055162666666666665,1,1,1,0,60,3,0.6,,0,0,4535,0.093,0
Rent,Unknown,0.3,0,1177.0,0.2354,1,1,1,1,100,2,0.4,0.0,1,0,4536,0.093,0
Buy,Unknown,0.3,0,1185617.0,0.7904113333333334,1,1,1,1,100,4,0.8,,1,0,4537,0.093,1
Buy,Nabeul,0.78,1,480246.0,0.320164,1,1,1,1,100,2,0.4,,0,1,4538,0.092,0
Rent,Monastir,0.8,1,4734.0,0.9468,1,1,0,1,70,4,0.8,,0,0,4539,0.092,1
Rent,Unknown,0.3,0,3591.0,0.7182,1,1,1,1,100,4,0.8,0.0,1,0,4540,0.092,1
Rent,Tunis,1.0,1,1131.0,0.2262,1,1,0,1,70,3,0.6,,0,1,4541,0.092,1
Rent,Non précisée,0.2,0,3875.0,0.775,1,1,1,0,60,2,0.4,,0,1,4542,0.092,1
Rent,La Marsa,0.95,1,2800.0,0.56,1,1,1,1,100,2,0.4,0.0,1,1,4543,0.091,0
Rent,Ben Arous,0.83,1,4083.0,0.8166,1,1,1,0,60,3,0.6,,0,0,4544,0.091,1
Rent,Monastir,0.8,1,2466.0,0.4932,1,1,1,0,60,5,1.0,1.0,1,1,4545,0.091,1
Buy,Nabeul,0.78,1,723489.0,0.482326,1,1,1,1,100,2,0.4,,0,0,4546,0.091,1
Rent,Monastir,0.8,1,,,0,1,1,1,100,1,0.2,1.0,1,1,4547,0.091,1
Rent,Non précisée,0.2,0,3834.0,0.7668,1,0,1,1,70,0,0.0,1.0,1,0,4548,0.09,0
Buy,Unknown,0.3,0,548583.0,0.365722,1,1,1,1,100,5,1.0,,0,0,4549,0.09,1
Buy,Sfax,0.85,1,207800.0,0.13853333333333334,1,1,1,1,100,1,0.2,,1,0,4550,0.09,0
Rent,Non précisée,0.2,0,,,0,1,1,1,100,0,0.0,,0,1,4551,0.09,0
Rent,Hammamet,0.82,1,1697.0,0.3394,1,0,1,1,70,3,0.6,1.0,1,0,4552,0.09,1
Rent,Bizerte,0.75,1,,,0,1,1,1,100,3,0.6,1.0,1,0,4553,0.089,1
Buy,Unknown,0.3,0,,,0,1,1,1,100,3,0.6,,1,1,4554,0.089,0
Buy,Tunis,1.0,1,1407115.0,0.9380766666666667,1,1,1,1,100,1,0.2,,0,1,4555,0.089,1
Rent,La Marsa,0.95,1,1152.0,0.2304,1,1,1,0,60,4,0.8,1.0,1,1,4556,0.089,1
Buy,Ariana,0.88,1,129161.0,0.08610733333333333,1,1,1,1,100,3,0.6,,1,0,4557,0.089,0
Buy,Hammamet,0.82,1,,,0,1,1,0,60,4,0.8,,1,1,4558,0.088,1
Buy,Sfax,0.85,1,459252.0,0.306168,1,1,1,0,60,1,0.2,,1,1,4559,0.088,0
Buy,Ariana,0.88,1,64499.0,0.042999333333333334,1,1,0,1,70,5,1.0,,1,0,4560,0.088,1
Buy,Bizerte,0.75,1,1422653.0,0.9484353333333333,1,1,1,1,100,4,0.8,,0,1,4561,0.088,1
Buy,Ariana,0.88,1,903797.0,0.6025313333333333,1,1,0,1,70,5,1.0,,1,0,4562,0.088,1
Buy,Unknown,0.3,0,1221041.0,0.8140273333333333,1,1,0,1,70,1,0.2,,1,0,4563,0.087,0
Rent,Non précisée,0.2,0,2340.0,0.468,1,0,1,1,70,3,0.6,,0,0,4564,0.087,0
Buy,Monastir,0.8,1,202400.0,0.13493333333333332,1,1,1,1,100,3,0.6,,0,1,4565,0.087,1
Rent,Bizerte,0.75,1,417.0,0.0834,1,1,1,1,100,2,0.4,0.0,1,1,4566,0.087,0
Buy,Monastir,0.8,1,925453.0,0.6169686666666667,1,1,0,1,70,5,1.0,,0,0,4567,0.087,1
Buy,Ben Arous,0.83,1,739827.0,0.493218,1,1,1,1,100,0,0.0,,1,0,4568,0.086,0
Buy,La Marsa,0.95,1,1134002.0,0.7560013333333333,1,1,1,1,100,4,0.8,,1,1,4569,0.086,1
Buy,Monastir,0.8,1,415606.0,0.2770706666666667,1,0,1,1,70,4,0.8,,1,0,4570,0.086,0
Buy,Nabeul,0.78,1,1459345.0,0.9728966666666666,1,1,1,0,60,0,0.0,,1,1,4571,0.086,0
Rent,Ariana,0.88,1,,,0,1,1,1,100,0,0.0,,0,0,4572,0.086,0
Buy,Ariana,0.88,1,51835.0,0.034556666666666666,1,1,1,1,100,1,0.2,,0,1,4573,0.085,0
Buy,Hammamet,0.82,1,,,0,1,1,1,100,1,0.2,,0,1,4574,0.085,0
Rent,Non précisée,0.2,0,,,0,1,1,0,60,3,0.6,1.0,1,0,4575,0.085,0
Rent,Monastir,0.8,1,3018.0,0.6036,1,1,1,1,100,4,0.8,0.0,1,1,4576,0.085,1
Rent,Bizerte,0.75,1,,,0,1,1,1,100,3,0.6,1.0,1,0,4577,0.085,1
Buy,La Marsa,0.95,1,829154.0,0.5527693333333333,1,1,0,1,70,2,0.4,,1,1,4578,0.084,1
Rent,La Marsa,0.95,1,4362.0,0.8724,1,1,1,0,60,4,0.8,,0,1,4579,0.084,1
Buy,Hammamet,0.82,1,,,0,1,1,1,100,5,1.0,,0,1,4580,0.084,1
Rent,Ariana,0.88,1,1661.0,0.3322,1,1,1,1,100,0,0.0,,0,1,4581,0.084,0
Rent,Nabeul,0.78,1,,,0,1,1,1,100,0,0.0,,0,1,4582,0.084,0
Buy,Ben Arous,0.83,1,1282526.0,0.8550173333333333,1,1,1,1,100,0,0.0,,1,0,4583,0.083,0
Rent,Non précisée,0.2,0,1625.0,0.325,1,1,0,1,70,4,0.8,1.0,1,0,4584,0.083,1
Rent,Monastir,0.8,1,1037.0,0.2074,1,1,1,1,100,4,0.8,1.0,1,1,4585,0.083,1
Rent,Nabeul,0.78,1,424.0,0.0848,1,1,1,0,60,4,0.8,1.0,1,1,4586,0.083,1
Buy,Ben Arous,0.83,1,1472743.0,0.9818286666666667,1,1,1,1,100,1,0.2,,1,1,4587,0.083,1
Rent,Sousse,0.9,1,650.0,0.13,1,1,1,1,100,2,0.4,1.0,1,1,4588,0.082,1
Rent,Monastir,0.8,1,4848.0,0.9696,1,1,0,1,70,3,0.6,1.0,1,1,4589,0.082,1
Rent,Tunis,1.0,1,3063.0,0.6126,1,1,1,1,100,5,1.0,1.0,1,0,4590,0.082,1
